日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
1993-06-25,000025,13.0,11.75,13.7,11.4,16113,19075940.0,55.02,181.1,7.57,7.39
1993-07-02,000025,11.65,11.5,11.65,10.4,11321,12876195.0,10.64,-2.13,-0.25,5.19
1993-07-09,000025,11.65,10.7,12.3,10.6,16784,18810940.0,14.78,-6.96,-0.8,7.7
1993-07-16,000025,10.5,9.15,10.5,9.15,10035,9904050.12,12.62,-14.49,-1.55,4.6
1993-07-23,000025,9.15,8.8,9.15,7.8,17506,15033505.0,14.75,-3.83,-0.35,8.03
1993-07-30,000025,8.8,9.95,10.1,8.35,22569,21283074.88,19.89,13.07,1.15,10.35
1993-08-06,000025,10.1,10.1,10.6,9.6,27708,28136415.25,10.05,1.51,0.15,12.71
1993-08-13,000025,10.1,12.2,12.25,10.05,54695,62121696.0,21.78,20.79,2.1,25.09
1993-08-20,000025,12.35,11.5,15.0,11.15,54818,71157473.0,31.56,-5.74,-0.7,25.15
1993-08-27,000025,11.5,11.15,12.25,10.0,40052,45612315.5,19.57,-3.04,-0.35,18.37
1993-09-03,000025,11.0,11.65,12.1,10.7,28282,32309724.25,12.56,4.48,0.5,12.97
1993-09-10,000025,11.7,10.85,11.7,10.8,10753,12069775.62,7.73,-6.87,-0.8,4.93
1993-09-16,000025,10.7,10.05,10.7,10.0,7250,7488499.88,6.45,-7.37,-0.8,3.33
1993-09-24,000025,9.9,10.4,11.35,9.8,29066,31328308.0,15.42,3.48,0.35,13.33
1993-09-30,000025,10.4,10.8,11.0,10.25,7046,7545280.69,7.21,3.85,0.4,3.23
1993-10-08,000025,10.95,10.95,11.6,10.85,20037,22462713.25,6.94,1.39,0.15,9.19
1993-10-15,000025,10.9,10.7,11.2,10.5,12493,13377653.12,6.39,-2.28,-0.25,5.73
1993-10-22,000025,10.7,10.05,10.7,9.8,8139,8351625.38,8.41,-6.07,-0.65,3.73
1993-10-29,000025,9.9,9.8,10.15,9.35,12654,12352415.25,7.96,-2.49,-0.25,5.8
1993-11-05,000025,9.8,9.45,9.8,9.4,3992,3815994.53,4.08,-3.57,-0.35,1.83
1993-11-12,000025,9.45,11.2,11.35,9.45,30323,31658855.25,20.11,18.52,1.75,13.91
1993-11-19,000025,11.35,11.35,11.65,10.6,56125,63084500.5,9.38,1.34,0.15,25.75
1993-11-26,000025,11.5,11.25,12.5,10.65,106217,124124707.0,16.3,-0.88,-0.1,48.72
1993-12-03,000025,11.4,11.0,12.2,10.75,29644,33598176.5,12.89,-2.22,-0.25,13.6
1993-12-10,000025,11.0,11.45,11.55,10.75,26615,29668873.5,7.27,4.09,0.45,12.21
1993-12-17,000025,11.6,11.3,12.0,10.9,60132,70174591.75,9.61,-1.31,-0.15,27.58
1993-12-24,000025,11.3,10.75,11.3,10.15,24194,26056315.5,10.18,-4.87,-0.55,9.31
1993-12-31,000025,10.7,10.25,10.8,10.15,12940,13530748.88,6.05,-4.65,-0.5,4.98
1994-01-07,000025,10.15,10.4,10.6,9.65,17419,17717050.38,9.27,1.46,0.15,6.7
1994-01-14,000025,10.4,9.7,10.5,9.65,9830,9917155.88,8.17,-6.73,-0.7,3.78
1994-01-21,000025,9.7,9.25,9.8,9.15,6711,6316704.31,6.7,-4.64,-0.45,2.58
1994-01-28,000025,9.5,8.5,9.5,8.5,6061,5375309.88,10.81,-8.11,-0.75,2.33
1994-02-04,000025,8.4,10.4,10.4,7.8,24670,22622081.62,30.59,22.35,1.9,9.5
1994-02-18,000025,10.4,8.95,10.4,8.8,25772,24223412.0,15.38,-13.94,-1.45,9.92
1994-02-25,000025,8.9,9.75,10.0,8.5,29088,27725212.38,16.76,8.94,0.8,11.2
1994-03-04,000025,9.75,9.05,9.75,8.9,14306,13298180.38,8.72,-7.18,-0.7,5.51
1994-03-11,000025,9.05,8.95,9.2,8.55,8458,7534194.59,7.18,-1.1,-0.1,3.26
1994-03-18,000025,9.2,9.0,9.7,8.9,18618,17243494.12,8.94,0.56,0.05,7.17
1994-03-25,000025,9.1,8.1,9.15,8.0,8460,7143710.19,12.78,-10.0,-0.9,3.26
1994-04-01,000025,8.0,7.1,8.0,7.05,12224,9220700.5,11.73,-12.35,-1.0,4.71
1994-04-08,000025,7.05,6.95,7.6,6.9,12581,9127780.0,9.86,-2.11,-0.15,4.84
1994-04-15,000025,6.8,6.3,7.0,5.65,17703,11223015.06,19.42,-9.35,-0.65,6.81
1994-04-22,000025,6.05,5.35,6.5,5.0,45393,25156644.0,23.81,-15.08,-0.95,17.47
1994-04-29,000025,5.35,6.08,6.45,5.25,44679,26428393.25,22.43,13.64,0.73,17.2
1994-05-06,000025,6.08,5.79,6.79,5.51,34871,21445887.5,21.05,-4.77,-0.29,13.42
1994-05-13,000025,5.99,6.39,6.7,5.85,44986,28221805.25,14.68,10.36,0.6,17.32
1994-05-20,000025,6.52,6.31,6.65,5.58,40122,25519025.5,16.74,-1.25,-0.08,12.87
1994-05-27,000025,6.31,5.57,6.31,5.55,10139,4959646.0,12.04,-11.73,-0.74,3.25
1994-06-03,000025,5.51,5.02,5.51,4.97,14353,6180985.03,9.69,-9.87,-0.55,4.6
1994-06-10,000025,4.97,4.91,10.61,4.83,11315,5025897.03,115.14,-2.19,-0.11,3.63
1994-06-17,000025,4.93,5.02,5.08,4.53,15652,6130027.38,11.2,2.24,0.11,5.02
1994-06-24,000025,4.97,4.56,5.04,4.55,9118,3595769.28,9.76,-9.16,-0.46,2.92
